title,date,links,content
YLKI Sangsi Cawapres Lekas Bereskan Defisit BPJS Kesehatan,3/18/2019 13:36,https://www.cnnindonesia.com/ekonomi/20190318124555-78-378299/ylki-sangsi-cawapres-lekas-bereskan-defisit-bpjs-kesehatan,". -- Yayasan Lembaga Konsumen Indonesia (YLKI) menyangsikan persoalan defisit keuangan Badan Penyelenggara Jaminan Sosial (BPJS) Kesehatan akan selesai dalam waktu singkat. Hal itu mengamati visi dan misi kedua calon wakil presiden yang dianggap masih terlalu sektoral dan tak komprehensif.Hal itu disampaikan Ketua Pengurus Harian YLKI Tulus Abadi menanggapi Debat Pemilihan Presiden 2019 yang dilakukan dua calon wakil presiden, yakni Ma'ruf Amin dan Sandiaga Uno, Minggu (17/3) malam.Calon Wakil Presiden Ma'ruf Amin mengaku akan terus meningkatkan layanan melalui pusat-pusat kesehatan yang dapat dijangkau masyarakat, meningkatkan kualitas layanan kesehatan, dan redistribusi tenaga medis, dokter serta obat-obatan yang dibutuhkan masyarakat.





















Di sisi lain, Calon Wakil Presiden Sandiaga Uno menjanjikan penyelesaian persoalan defisit keuangan BPJS Kesehatan segera rampung dalam kurun 200 hari. Dia mengaku akan mendatangkan para aktuaria warga negara Indonesia (WNI) yang selama ini bekerja di Hong Kong untuk kembali ke Tanah Air guna melakukan perhitungan keuangan dan mencari akar persoalan anggaran BPJS Kesehatan. Lihat juga:Ketidakpastian Brexit, Investasi Inggris Diprediksi Anjlok""Melihat visi misi kedua paslon tersebut, YLKI sangat meragukan masalah kesehatan secara holistis akan bisa diatasi. BPJS Kesehatan pun akan mengalami defisit finansial yang berkepanjangan,"" ungkap Tulus dalam keterangan tertulis, Senin (18/3).











Menurut Tulus, visi dan misi yang disampaikan para calon wakil presiden terlalu teknis dan sektoral. Padahal persoalan yang ada harus disikapi dengan kebijakan yang komprehensif dan holistik.Selama ini, lanjut dia, defisit keuangan BPJS Kesehatan lebih banyak dipicu oleh penyakit tidak menular, seperti jantung koroner, stroke, hipertensi, gagal ginjal, dan lainnya.Mengutip data Riset Kesehatan Dasar (Riskesdas) 2018, Tulus menyebutkan prevalensi penyakit tidak menular justru melonjak drastis dibandingkan data Riskesdas 2013. Sebut saja prevalensi kanker dari semula 1,4 persen pada 2013 menjadi 1,8 persen pada 2018.Lihat juga:Mimpi dan Realita Sandi Tekan 2 Juta Pengangguran Usia MudaSelain itu, prevalensi stroke dari 7 persen menjadi 10,9 persen, penyakit ginjal kronik dari 2 persen menjadi 3,8 persen dan penyakit diabetes melitus dari 6,9 persen menjadi 8,5 persen.Tulus menganggap penyakit tersebut muncul karena faktor gaya hidup, termasuk konsumsi rokok yang berkontribusi paling signifikan atas munculnya penyakit tersebut.""YLKI mempertanyakan dengan keras para cawapres tidak menjadikan upaya preventif (gangguan kesehatan) menjadi promo yang serius dan sistematis, berupa wabah konsumsi rokok sebagai agenda kebijakannya. Ada kepentingan apa sehingga para cawapres tidak menyinggung upaya pengendalian konsumsi rokok?"" tegas Tulus.Padahal, pengendalian konsumsi tembakau sangat erat kaitannya dengan defisit BPJS Kesehatan dan persoalan gizi buruk (stunting)Lihat juga:Harga Cabai Makin 'Pedas'""Benar stunting disebabkan karena kurangnya asupan gizi secara kronis pada rumah tangga miskin, tetapi asupan gizi yang kurang karena alokasi pendapatan rumah tangga miskin lebih banyak untuk membeli rokok, bukan untuk membeli lauk pauk,"" tuturnya.Berdasarkan data Badan Pusat Statistik (BPS), inflasi Desember 2018 tercatat sebesar 0,62 persen. Secara akumulasi, inflasi sepanjang tahun lalu dilaporkan sebesar 3,13 persen, lebih rendah dibanding 2017 sebesar 3,61 persen.Kepala BPS Suhariyanto menjelaskan secara umum, inflasi sepanjang tahun lalu salah satunya didorong oleh konsumsi rokok. Selain itu, didorong pula oleh kenaikan harga Bahan Bakar Minyak (BBM) nonnsubsidi, serta biaya transportasi dan perumahan.""Penyebab inflasi 2018 secara umum karena (kenaikan harga) bensin, beras, rokok keretek filter. Berbeda dengan 2017 yang didorong kenaikan tarif listrik, biaya perpanjangan STNK, dan ikan segar,"" ujar Suhariyanto awal Januari lalu.Lihat juga:Janji Sandiaga 'Obati' BPJS Kesehatan 200 Hari Tak Realistis (lav/bir)"
5 Makanan Terlarang untuk Penderita Asam Urat,3/18/2019 9:56,https://www.cnnindonesia.com/gaya-hidup/20190315110926-255-377503/5-makanan-terlarang-untuk-penderita-asam-urat,". -- Asam urat atau hiperurisemia adalah penyakit yang tergolong dalam artritis (radang sendi).Di Amerika, penyakit ini sudah menyerang 8,3 juta orang. Ciri-cirinya adalah nyeri tiba-tiba di sekitar persendian, bengkak, bahkan meradang. Penyakit ini biasanya dipicu oleh kandungan purin yang tinggi di dalam darah. Untuk memecah purin tersebut, tubuh akan memproduksi asam urat.Ketika kadar asam urat terlalu banyak dan tidak seluruhnya tersekresi secara sempurna, sisanya akan menumpuk di sendi-sendi yang akhirnya menyebabkan rasa nyeri dan ngilu.


    















    


Beruntung, asam urat masih bisa dikontrol dengan menghindari makanan yang kaya akan purin. Dikutip dari berbagai sumber, berikut beberapa makanan yang harus dihindari penderita asam urat.1. Daging Merah dan jeroanBuat para pecinta barbeque dan gulai, ada baiknya Anda membatasi kedua makanan ini. Daging merah dari sapi muda, babi, kambing.










Aneka jenis daging, khususnya domba, memiliki kandungan purin yang sangat tinggi. Tak cuma daging, aneka jeroan seperti otak, usus, paru-paru, hati, lidah dan limpa hewan juga mengandung purin tinggi.Hanya saja ini tak berarti Anda tak boleh sama sekali makan daging dan jeroan. Anda hanya perlu membatasi asupannya per hari agar tak berlebihan.2. UnggasSelain jenis daging merah, aneka daging putih seperti daging unggas juga tinggi purin.Yang termasuk jenis unggas adalah angsa, bebek, burung dan kalkun. Keempat jenis unggas ini memiliki kandungan purin yang lebih tinggi daripada daging putih pada umumnya.Namun ayam masih aman untuk Anda makan selama tidak dimasak menggunakan banyak minyak dan maksimal dikonsumsi sebanyak 50 gram per hari.3. Makanan lautSeafood is heaven. Sayang, para penderita asam urat harus menekan nafsunya untuk melahap makanan ini. Ada beberapa makanan laut yang benar-benar dipantang seperti ikan sarden, ikan haring, ikan kembung, teri, telur ikan, kerang, tiram, udang, kepiting dan lobster.Namun jika Anda benar-benar ingin makan ikan, salmon masih bisa dimakan karena kandungan purinnya lebih rendah daripada ikan-ikan lainnya.4. Makanan olahanSelain tidak sehat dan miskin gizi, makanan olahan seperti sarden kalengan, kornet, abon, daging cincang dan dendeng memiliki kandungan purin yang tinggi. Jadi pastikan menghindari makanan-makanan instan ini dan mulailah hidup sehat dengan rajin memasak makanan sehat.5. Beberapa sayuran dan kacang-kacanganSayur-sayuran memang kaya gizi dan manfaat. Namun beberapa sayuran seperti bayam, asparagus, jamur kuping, bayam, kol, bunga kol, daun papaya, buncis, kangkung dan daun singkong juga kaya akan kandungan purin. Kacang-kacangan seperti melinjo, kacang hijau, kacang kering, kacang tanah dan tauge juga mengandung banyak purin. (fau/chs)"
"Soal Sedekah Putih, Kapan Susu Tambahan Diberikan?",3/18/2019 16:23,https://health.detik.com/berita-detikhealth/d-4472930/soal-sedekah-putih-kapan-susu-tambahan-diberikan,". - Program Sedekah Putih yang dinyatakan Sandiaga Uno dalam Debat Calon Wakil Presiden (Cawapres) menekankan pada pemberian susu. Asupan ini dinilai mampu mengatasi masalah kecukupan gizi yang mengakibatkan stunting. Namun susu tambahan seharusnya tak menggantikan peran Air Susu Ibu (ASI).Dokter spesialis anak dan konselor laktasi dr Wiyarni Pambudi, SpA, IBCLC mengatakan, susu tambahan hanya bisa diberikan dalam kondisi tertentu. Hal ini tercantung dalam Peraturan Pemerintah (PP) Nomor 33 Tahun 2012 pasal 7 tentang Pemberian ASI Eksklusif.""Aturan menyaratkan adanya indikasi medis hingga anak harus mendapat susu tambahan. Indikasi medis tentunya harus diberikan dengan pendampingan dokter. Bila tidak ada maka anak harus mendapat ASI,"" kata dr Wiyarni pada detikHealth, Senin (18/3/2019).


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Masih Soal Sedekah Putih Sandiaga Uno, Perlukah Susu Tambahan?Indikasi medis ditentukan dokter sesuai standar profesi, pelayanan, dan prosedur operasional. Selain indikasi medis, susu tambahan juga bisa diberikan dengan dua kondisi lain. Kondisi tersebut adalah ketiadaan ibu atau terpisah dari bayinya. Dengan adanya aturan ini, seorang ibu tidak boleh dihalangi atau dipaksa tidak memberikan ASI untuk anaknya. Sebelumnya, dr Wiyarni mengatakan anak sebetulnya tidak perlu susu tambahan. Namun anak harus mendapat ASI dan Makanan Pendamping ASI (MP ASI) yang sesuai kebutuhan tumbuh kembangnya. Sebelumnya orangtua harus mendapat edukasi terkait kecukupan ASI dan MP ASI untuk anaknya. Baca juga: Pencegahan Stunting Tak Cukup Hanya di 1.000 Hari Pertama Kehidupan
(up/up)


stunting sedekah putih susu sandiaga uno nutrisi pilpres 2019 pemilu 2019 debat cawapres"
Pencegahan Stunting Tak Cukup Hanya di 1.000 Hari Pertama Kehidupan,3/18/2019 15:27,https://health.detik.com/berita-detikhealth/d-4472842/pencegahan-stunting-tak-cukup-hanya-di-1-000-hari-pertama-kehidupan,". - Dalam debat Calon Wakil Presiden (Cawapres) yang dilangsungkan pada Minggu (17/3) lalu, kedua calon menyampaikan program yang akan mereka lakukan untuk menurunkan dan mencegah stunting.Cawapres 01, Ma'ruf Amin, mengatakan akan berfokus pada masalah gizi pada ibu hamil dan 1.000 hari pertama kehidupan, sementara Cawapres 02 menyoroti tentang pemberian susu dan asupan nutrisi pada anak usia dibawah 2 tahun.Sekertaris Ditjen Kesehatan Masyarakat Kementerian Kesehatan RI, Eni Gustina, mengatakan hal yang harus dilakukan saat ini untuk menekan angka stunting adalah fokus pada pemberian nutrisi di usia remaja.


 
















SCROLL TO CONTINUE WITH CONTENT

""Remaja, khususnya remaja putri akan melahirkan anak. Nah kalau dari remaja mereka sudah pendek, prematur, otomatis stuntingnya makin meningkat. Jadi kita menyiapkan gizi remaja ini supaya dia sehat duluan,"" ujarnya saat ditemui detikHealth di Kantor Kementerian Kesehatan, Jl HR Rasuna Said, . Selatan, Senin (18/3/2019).Eni menambahkan, salah satu upayanya adalah dengan menurunkan angka anemia pada remaja perempuan. Sebab, saat ini masih banyak remaja yang mengalami anemia dan kekurangan energi.Baca juga: Disebut Ma'ruf Amin Bernutrisi Tinggi, Apa Itu Kolostrum?""Kan kalau bayi berat badan lahir rendah itu biasanya karena ibunya anemia atau kurang energi kronis. Kalau kita intervensi dari ibu hamil, itu telat. Ibu hamil diberikan tablet rasanya tidak cukup kalau ia mengejar supaya tidak anemia,"" tambahnya. Para remaja juga disiapkan untuk menjadi lebih sehat dengan diberikan asupan gizi yang cukup tetapi juga dijaga agar tidak mengalami obesitas. Jika ibu mengidap obesitas, maka bayinya akan mudah rentan terhadap penyakit.""Dari remaja ini sudah kita siapkan agar mereka sehat, tidak anemia, gizinya cukup, tapi tidak obesitas. Karena obesitas juga berisiko. Jadi kalau ibu yang obesitas juga berisiko terhadap kehamilannya karena kemungkinan ia akan diabetes melitus,"" pungkasnya. Baca juga: Sandiaga Uno Singgung Sedekah Putih, Ini Komentar Asosiasi Ibu Menyusui
(kna/up)


stunting ma'ruf amin nutrisi pilpres 2019 pemilu 2019 debat cawapres"
"Masih Soal Sedekah Putih Sandiaga Uno, Perlukah Susu Tambahan?",3/18/2019 14:00,https://health.detik.com/berita-detikhealth/d-4472672/masih-soal-sedekah-putih-sandiaga-uno-perlukah-susu-tambahan,". - Program Sedekah Putih yang dilontarkan Calon Wakil Presiden (Cawapres) Sandiaga Uno menimbulkan pro dan kontra. Putih yang melambangkan susu dianggap mampu mengatasi masalah pemenuhan gizi. Namun susu tambahan seharusnya tidak menggantikan peran Air Susu Ibu (ASI).Menurut dokter spesialis anak dan konsultan laktasi dr Wiyarni Pambudi SpA, IBCLC, anak sebetulnya tidak perlu susu tambahan. Namun anak harus mendapat asupan ASI dan Makanan Pendamping ASI (MP ASI) yang sesuai kebutuhannya (adequate). ASI sebaiknya diberikan hingga anak berusia 2 tahun, dengan sebelumnya mendapat ASI Eksklusif selama 6 bulan.""Badan kesehatan dunia WHO menyatakan, anak berusia lebih dari 1 tahun tidak perlu susu pertumbuhan asal mendapat ASI dan MP ASI yang cukup. Di sini sangat penting edukasi bagi orangtua untuk mengetahu jenis dan jumlah asupan yang cukup. Edukasi tentunya harus dari sumber yang kompeten dan bisa dipercaya,"" kata dr Wiyarni pada detikHealth, Senin (18/3/2019).


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Cerita Sandi tentang Mpok Nur: Melahirkan Usia 42, ASI Tak LancarSedangkan untuk anak berusia kurang dari 1 tahun, pemberian susu tambahan harus melalui beberapa tahap. Tahap pertama adalah konseling untuk mengetahui kondisi anak, serta mencari jalan keluar bila masih memungkinkan konsumsi ASI. Selanjutnya bisa dipilih susu formula yang bisa memenuhi kebutuhan gizi anak layaknya ASI dan MP ASI.Secara umum, cakupan ASI di Indonesia sudah makin baik. Menurut dr Wiyarni, dalam Survei Demografi dan Kesehatan Indonesia (SDKI) 2017 ada kenaikan cakupan ASI hingga 2 kali lipas di. 10-15 tahun sebelumnya. Sebanyak 52 persen bayi mendapat ASI Eksklusif selama 6 bulan. Hal ini menandakan kesadaran pemberian ASI yang makin baik, seiring mudahnya mendapat konseling ASI dan mencari fasilitas kesehatan yang menyediakan rawat gabung ibu dan anak. Baca juga: Sandiaga Uno Singgung Sedekah Putih, Ini Komentar Asosiasi Ibu Menyusui
(up/up)


sedekah putih sandiaga uno susu susu formula asi eksklusif pilpres 2019 pemilu 2019"
"'Sedekah Putih' Dibicarakan di Debat Cawapres, Bisakah Susu Cegah Stunting?",3/18/2019 13:40,https://food.detik.com/info-sehat/d-4472682/sedekah-putih-dibicarakan-di-debat-cawapres-bisakah-susu-cegah-stunting,". - Debat cawapres bicarkan stunting dan 'sedekah putih', Pemberian nutrisi penting pada anak sejak dini jadi bahasan kedua calon wakil presiden. Kemarin (17/3), dalam debat Calon Wakil Presiden Sandiaga Uno menghadirkan program Sedekah Putih untuk atasi stunting anak TK dan SD. Akan tetapi cawapres nomor urut 01 Ma'ruf Amin menyebut Sedekah Putih bukanlah program yang tepat untuk mengatasi stunting. Menurutnya, pencegahan harus dilakukan dengan kondisi gizi cukup ibu hamil hingga 2 tahun usia bayi. ""Istilah Sedekah Putih menimbulkan pemahaman yang mengacaukan masyarakat,"" kata Ma'ruf Amin dalam debat cawapres di Hotel Sultan, Minggu (17/3/2019).


 
















SCROLL TO CONTINUE WITH CONTENT

 ""Sedekah Putih bersifat partisipatif dan kolaboratif dengan dunia usaha. Mereka bisa membantu kecukupan gizi tak hanya susu, tapi juga kacang hijau atau tablet penambah gizi,"" kata Sandiaga pada Minggu (17/3/2019).Sebelumnya, capres nomor urut 2 Prabowo Subianto juga menggagas gerakan 'Revolusi Putih'. Salah satunya memberikan susu pada anak-anak agar mendapatkan asupan dan gizi yang mumpuni.Baca juga: Ma'ruf Amin Serang Program Sedekah Putih Sandiaga Menurut Master of Nutrition and Diabetics Leona Victoria Djajadi mengatakan,""Mencegah stunting membutuhkan makanan yang cukup karbohidrat, protein dan kalsium. Susu mengandung ketiganya,"" jelas Victoria.Ia juga menambahkan bahwa kacang hijau sebagai sumber protein dan karbohidrat dengan indeks glikemiks rendah yang baik. ""Kalau dari sumber kacang-kacangan, sumber protein yang mempunyai asam amino lengkap adalah kacang kedelai. Jadi selain kacang hijau, bisa juga produk kacang kedelai,"" jelasnya. Meskipun ASI jadi sumber makanan terbaik untuk bayi. Namun untuk anak-anak usia sekolah bisa diberikan susu formula. Biasanya susu formula telah difortifikasi dengan vitamin, mineral dan omega 3 (DHA) sehingga bisa dikatakan komplet zat gizinya.Namun karena kandungannya yang komplet, banyak orang tua yang mispresepsi. Banyak yang mengatakan susu dapat menggantikan makanan, Leona mengatakan,""Ini salah 1 mispresepsi yang sangat lazim terjadi pada ibu balita. Selepas 1 tahun (12 bulan), susu formula tidak bisa menggantikan makanan utama,"" pungkas wanita cantik dan ramah ini kepada detikFood (18/03/2019).Leona mengingatkan, sebaiknya susu digunakan sebagai pelengkap makanan. Diberikan di jam-jam penting saja seperti bangun atau sebelum tidur dan bisa juga saat jam snacking.Pastikan anak-anak mendapatkan asupan nutrisi dari bahan makanan alami. Dalam sekali makan selalu lengkapi porsi makan yang mengandung karbohidrat, protein, lemak dan serat. Baca juga: Sandiaga Sebut Kacang Hijau dan Susu Bisa Cegah Stunting, Apa Nutrisinya? 
(lus/odi)


sandiaga uno sedekah putih susu maruf amin stunting"
"Ma'ruf Amin Sebut Kolostrum Bernutrisi Tinggi, Berapa Banyak Ibu Bisa Produksi?",3/18/2019 11:37,https://health.detik.com/berita-detikhealth/d-4472409/maruf-amin-sebut-kolostrum-bernutrisi-tinggi-berapa-banyak-ibu-bisa-produksi,". - Kolostrum atau air susu ibu (ASI) yang keluar pertama kali disebut calon wakil presiden (cawapres) nomor urut 01 memiliki nutrisi yang sangat tinggi dan bisa mencegah stunting pada debat cawapres kemarin, Minggu (17/3/2019).""ASI wajib diberikan pada anak apalagi yang disebut kolostrum. ASI yang keluar pertama saat anak lahir sangat penting bagi pemenuhan gizi,"" katanya.Baca juga: Disebut Ma'ruf Amin Bernutrisi Tinggi, Apa Itu Kolostrum?


 
















SCROLL TO CONTINUE WITH CONTENT

Dikutip dari Very Well Family, produksi kolostrum dimulai jauh sebelum bayi dilahirkan, yaitu pada awal trimester kedua kehamilan. Pada saat kehamilan, sering kali ada tetesan cairan bening atau kuning yang keluar dari payudara ibu hamil, itu merupakan kolostrum.Fase kolostrum berlangsung sampai tahap transisi atau hingga hari kedua atau kelima setelah kelahiran bayi. Namun setelah fase kolostrum, kandungan kolostrum masih ada meskipun sedikit di ASI selama sekitar enam minggu.Dalam 24 jam pertama setelah bayi lahir, seorang ibu dapat menghasilkan rata-rata lebih dari dua sendok makan atau 30 ml. Pada hari kedua dan ketiga akan menghasilkan sekitar 60 ml kolostrum. Mengapa kolostrum begitu penting? Karena kolostrum mengandung kadar protein yang sangat tinggi dan rendah sekali lemak dibandingkan ASI transisi dan ASI matang. Juga mengandung antibodi, sel darah putih, dan sifat kekebalan lainnya yang dapat membantu melawan infeksi dan penyakit.Baca juga: Pro-Kontra Sedekah Putih Sandiaga Uno Vs Pentingnya ASI
(wdw/up)


pilpres 2019 pemilu 2019 debat cawapres 2019 debat cawapres debat pilpres 2019 ma'ruf amin stunting asi kolostrum"
"Sandiaga Uno Singgung Sedekah Putih, Ini Komentar Asosiasi Ibu Menyusui",3/18/2019 11:05,https://health.detik.com/berita-detikhealth/d-4472350/sandiaga-uno-singgung-sedekah-putih-ini-komentar-asosiasi-ibu-menyusui,". - Dalam debat Calon Wakil Presiden (Cawapres) pada Minggu (17/3/2019) malam, Sandiaga Uno menyebut program Sedekah Putih untuk mengatasi masalah gizi. Putih melambangkan susu yang dianggap bisa memenuhi gizi anak untuk menghindari stunting. Program ini menimbulkan pro kontra karena asupan pertama anak seharusnya adalah Air Susu Ibu (ASI) selama 6 bulan hingga 2 tahun.Menanggapi hal ini, Ketua Asosiasi Ibu Menyusui Indonesia (AIMI) Nia Umar IBCLC mengatakan susu formula bukannya tidak bisa diberikan sama sekali. Namun bukan berarti produk tersebut bisa dipromosikan, dipasarkan, atau dibagi-bagikan begitu saja pada masyarakat.""Kami bersama organisasi kesehatan dunia lainnya sangat tidak merekomendasikan bagi-bagi susu formula. Menyusui untuk anak berusia kurang dari 6 bulan harus diupayakan. Konsumsi susu formula harus dipertimbangkan dengan matang dan hati-hati, termasuk di situasi bencana yang disertai aturan pendamping. Semua sarana harus bersih sebelum bisa digunakan untuk membuat susu formula,"" kata Nia pada detikHealth, Senin (18/3/2019).


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Pro-Kontra Sedekah Putih Sandiaga Uno Vs Pentingnya ASINia menyayangkan promosi susu formula yang bebas dilakukan di Indonesia. Padahal susu sejatinya bisa diperoleh gratis dan sesuai kebutuhan tiap anak. Konsumsi ASI hingga saat ini masih terbukti lebih banyak manfaat dibanding kerugiannya bagi tubuh kembang anak. Pemberian ASI diupayakan hingga anak berusia 2 tahun untuk memaksimalkan manfaatnya.Menurut Nia terangkatnya isu ASI dalam debat sebetulnya memiliki arti positif. Hal ini meningkatkan awareness di masyarakat terkait pentingnya ASI bagi kehidupan anak. ASI hanya bisa diberikan bila ibu mendapat dukungan dari keluarga, fasilitas, dan layanan kesehatan. Hasilnya akan lebih jika ibu punya pengetahuan soal ASI sebelumnya.Nia berharap selanjutnya bisa terselenggara program yang memberi edukasi sebelum menikah. Edukasi bagi calon ibu tersebut isinya antara lain tentang praktik menyusui dan merawat bayi.Baca juga: Cerita Sandi tentang Mpok Nur: Melahirkan Usia 42, ASI Tak Lancar
(up/up)


asi eksklusif aimi revolusi putih sedekah putih susu formula stunting sandiaga uno debat cawapres debat pilpres 2019 pilpres 2019 pemilu 2019"
"Sandiaga Sebut Kacang Hijau dan Susu Bisa Cegah Stunting, Apa Nutrisinya?",3/18/2019 10:46,https://food.detik.com/info-sehat/d-4472363/sandiaga-sebut-kacang-hijau-dan-susu-bisa-cegah-stunting-apa-nutrisinya,". - Untuk atasi masalah stunting cawapres 02, Sandiaga Uno sebut programnya akan berikan susu dan kacang hijau. Apa kandungan nutrisinya?Pada debat cawapres yang digelar pada Minggu (17/03/2019) ini Sandiaga Uno mengatakan,""Kami yakin gizi anak akan lebih baik kalau kita beri program antara sistem pendidikan dimana TK dan SD menyiapkan susu dan kacang hijau seperti di . yang kami jalankan. Sehingga stunting bisa kita turunkan semakin cepat untuk masa depan Indonesia menang,"" jelasnya.Jika dilihat dari segi kandungan gizinya. Dalam 100 gram kacang hijau mengandung 323 Kkal, 22,9 gr protein, 1,5 gram lemak, 56,8 gr karbohidrat, 3,4 gr serat, 50 mg kalsium dan 7,5 gram zat besi.


 
















SCROLL TO CONTINUE WITH CONTENT

 Kacang hijau biasanya diberikan dalam bentuk bubur kacang hijau sebagai makanan tambahan. Dalam semangkuk kacang hijau mengandung 108 Kkal, 3,06 gr, 17,76 gr dan 3,54 gr protein.Sedangkan segelas susu sapi (100 ml) mengandung energi sebesar 61 Kkal, 3,2 gram protein, 3,5 gram lemak, 4,3 gram karbohidrat dan 143 mg kalsium.  Menurut Angka Kecukupan Gizi dari Kementerian Kesehatan RI melalui Peraturan Menteri Kesehatan No. 75 tahun 2013, kebutuhan protein anak tentu akan berbeda. Ini tergantung jenis kelamin, umur, serta aktivitas hariannya.Untuk anak usia 7-11 bulan kebutuhan protein hariannya sekitar 18 gr per hari, 1-3 tahun 26 gr per hari, 4-6 tahun 35 gr per hari dan 7-9 tahun 49 gr per hari. Pemberian semangkuk bubur kacang hijau dengan segelas susu untuk anak sekolah usia 7-9 tahun dapat mencukupi sekitar 13 persen kebutuhan protein harian.Baca juga: Ma'ruf Bahas Stunting, Sandi Siapkan Susu-Kacang Hijau untuk Anak TK-SD  Soal stunting, menurut ahli gizi Jansen Ongko masalah stunting ini bisa diatasi sejak bayi dalam kandungan. ""Selain ASI ekslusif, ibu hamil sebaiknya jangan sampai kekurangan asam folat dan protein. Karena keduanya sangat penting untuk janin,"" tutur Jansen Ongko kepada detikFood (12/04).Protein yang merupakan zat pembangun sangat penting untuk mencegah stunting. Protein tidak hanya nabati tetapi juga hewani. Baca juga: Ini Dia Jenis Susu Nabati Terbaik untuk Anak dengan Laktosa Intoleran Agar kebutuhan protein anak bisa terpenuhi dengan baik. Selain susu dan bubur kacang hijau, Anda juga perlu mengonsumsi bahan makanan yang mengandung protein lainnya seperti daging ayam, daging sapi, ikan hingga telur.
		
        (lus/odi)


sandiaga uno bubur kacang ijo susu cawapres debat cawapres 2019"
"ASI Berhenti di Bulan Ke-6 Seperti Nur Asia, Pengaruh Usia?",3/18/2019 9:00,https://health.detik.com/berita-detikhealth/d-4472146/asi-berhenti-di-bulan-ke-6-seperti-nur-asia-pengaruh-usia,". - ASI sempat menjadi salah satu topik dalam debat calon wakil presiden (Cawapres) 2019 untuk menangani stunting. Sandiaga Uno sempat menceritakan soal istrinya Nur Asia, atau yang biasa disapa Mpok Nur, yang berhenti menyusui setelah enam bulan melahirkan di usia 42 tahun.""Di sini ada istri saya melahirkan anak terakhir, Sulaiman, di usia 42 tahun. Berhenti ASI, 6 bulan, nggak tahu kenapa, mungkin masalah usia. Kalau nggak lanjut protein bagaimana?"" kata Sandi.Apakah usia ibu bisa mempengaruhi jumlah produksi ASI? Dikutip dari New Mommy Media, konsultan laktasi Jan Barger menegaskan bahwa kualitas ASI tidak berubah seiring waktu.


 
















SCROLL TO CONTINUE WITH CONTENT

Baca juga: Disebut Ma'ruf Amin Bernutrisi Tinggi, Apa Itu Kolostrum?""Terlepas dari usia Anda, status sosial-ekonomi, lama menyusui, asal negara, atau parameter lainnya yang ingin dipertimbangkan, ASI tetap berkualitas tinggi dan penuh dengan nutrisi dan antibodi,"" ungkapnya.Penelitian juga telah dilakukan untuk meninjau efek dari usia maternal lanjut atas kandung lemak pada ASI menunjukkan bahwa lemak kolostrum pada ibu yang berusia lebih tua lebih tinggi ketimbang yang berusia muda.Organisasi Kesehatan Dunia (WHO) menetapkan target bahwa bayi harus diberikan makanan pendamping yang penuh nutrisi dan disusui hingga usia dua tahun atau setelahnya. Maka dari itu, untuk mencegah stunting, Sandi menginginkan anak TK dan SD mendapatkan susu dan kacang hijau sebagai penambah gizi, terutama jika anak-anak tidak mendapatkan ASI selama 2 tahun.Baca juga: Cerita Sandi tentang Mpok Nur: Melahirkan Usia 42, ASI Tak Lancar
(frp/up)


sandiaga uno nur asia asi air susu ibu debat cawapres 2019 pilpres 2019 pemilu 2019"
